Country,ISO3,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Tanganyika(e),TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.144,279.4,220.472,313.944,130.048,467.36,345.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8647.176,7212.584,6598.92,,,,2242.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UnionofSouthAfrica,ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27341.576,37689.536,41829.736,39654.48,56468.264,51841.4,81836.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.272,51.816,,,18.288,116.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChristmasIsland(c),CXR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6096,33274,106122.216,177561.24,247370.6,320406.776,338676.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.384,246.888,866.648,1131.824,598.424,3073.4,422.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak(guano),MYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.72,508,653.288,659.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9344.152,20.32,5402.072,2169.16,11.176,1653.032,8055.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NauruIsland(c),NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58572.4,177596.8,544271.2,802030.4,1070305.2,942898.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OceanIsland(c),KIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29667.2,212445.6,126847.6,265074.4,251206,256438.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewZealand,NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8083.296,11223.752,203.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IrishRepublic,IRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22109.176,11729.72,10779.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium(f),BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71276.464,53307.488,99325.176,91215.464,27009.344,50789.84,112260.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75455.272,97280.984,104062.784,84580.984,65635.632,92739.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany(d),DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland(d),POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5080,10160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20351.496,18611.088,20202.144,23014.432,23091.648,24086.312,24890.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171118.784,50727.864,7695.184,1440.688,1604.264,2044.192,1033.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

U.S.S.R.(Russia)(d),ARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625600,1625600,2032000,2336800,2540000,2540000,2794000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625600,1625600,2032000,2336800,2540000,2540000,2794000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),BLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625600,1625600,2032000,2336800,2540000,2540000,2794000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625600,1625600,2032000,2336800,2540000,2540000,2794000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625600,1625600,2032000,2336800,2540000,2540000,2794000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625600,1625600,2032000,2336800,2540000,2540000,2794000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625600,1625600,2032000,2336800,2540000,2540000,2794000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625600,1625600,2032000,2336800,2540000,2540000,2794000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625600,1625600,2032000,2336800,2540000,2540000,2794000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625600,1625600,2032000,2336800,2540000,2540000,2794000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625600,1625600,2032000,2336800,2540000,2540000,2794000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625600,1625600,2032000,2336800,2540000,2540000,2794000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625600,1625600,2032000,2336800,2540000,2540000,2794000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625600,1625600,2032000,2336800,2540000,2540000,2794000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625600,1625600,2032000,2336800,2540000,2540000,2794000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,



Algeria,DZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401320,584809.6,713757.272,670560,648208,677062.4,776528.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,EGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349197.168,294033.448,371208.808,376987.816,350464.12,397188.944,500843.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

FrenchWestAfrica,MRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.2,,,,809.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FrenchWestAfrica,SEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.2,,,,809.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FrenchWestAfrica,MLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.2,,,,809.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FrenchWestAfrica,GIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.2,,,,809.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FrenchWestAfrica,CIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.2,,,,809.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FrenchWestAfrica,BFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.2,,,,809.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FrenchWestAfrica,BEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.2,,,,809.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FrenchWestAfrica,NER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.2,,,,809.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,


Morocco(French),MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654042.92,2783509.8,2960589.456,3226104.8,3692789.16,3872061.344,4716576.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunis,TUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706323.2,1399743.2,1755140,1863648.8,1441907.2,1524711.2,1678838.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

DutchWestIndies(exports),CUW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10420.096,78670.912,79225.648,58826.4,113009.68,91948,108606.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DutchWestIndies(exports),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10420.096,78670.912,79225.648,58826.4,113009.68,91948,108606.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DutchWestIndies(exports),BES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10420.096,78670.912,79225.648,58826.4,113009.68,91948,108606.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DutchWestIndies(exports),ABW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10420.096,78670.912,79225.648,58826.4,113009.68,91948,108606.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,


UnitedStates,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5486134.824,7283540.424,9256764.824,9538370.56,9019513.584,11291985.54,10947432.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4064,4064,37051.488,34326.576,12336.272,12192,12700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13201.904,,49235.36,59524.392,49307.496,46461.68,37180.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China(d),CHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20320,20320,20320,20320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JapaneseIslands,JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101600,177800,110660.688,244115.336,243840,144435.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,JOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4944.872,65048.384,67114.928,4064,,,10160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AngaurIsland,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FrenchOceania,PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259080,241096.8,196423.28,187335.16,265087.608,270283.432,251968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles(b)(c),SYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11119.104,8858.504,11862.816,797.56,4188.968,6234.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SomalilandProtectorate(b)(c),SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.336,363.728,,242.824,199.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SouthWestAfrica(guano),NAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.368,1604.264,823.976,1763.776,,2567.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanganyika(e),TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.656,99.568,60.96,104.648,3.048,3.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda(apatite),UGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5009.896,5448.808,2912.872,3210.56,2960.624,2599.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UnionofSouthAfrica-Phosphaterock,ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96564.704,80121.76,94496.128,135860.536,156785.056,169095.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UnionofSouthAfrica-Guano,ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5195.824,5010.912,4987.544,4157.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica(e),JAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.312,725.424,484.632,391.16,102.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChristmasIsland(c),CXR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354744.528,284675.072,356575.36,396469.616,346060.776,340938.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India(apatite),IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.12,4428.744,2328.672,5650.992,8925.56,9324.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak(e),MYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.136,642.112,629.92,408.432,391.16,472.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5632.704,3421.888,6217.92,6472.936,6896.608,11612.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NauruIsland(c),NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163980.4,1178306,1197000.4,1423670,1353921.6,1122934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OceanIsland(c),KIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280009.6,286879.792,296875.2,313791.6,301904.4,296824.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium(f),BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87259.16,55837.328,35271.456,19598.64,13628.624,16107.664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France(f),FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101738.176,87376,118374.16,102485.952,90670.888,75184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23472.648,21860.256,22222.968,23428.96,8615.68,1511.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden(apatite),SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21421.344,8772.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

U.S.S.R.(Russia)(d),ARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3647440,4028440,4500880,4947920,5349240,5750560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3647440,4028440,4500880,4947920,5349240,5750560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),BLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3647440,4028440,4500880,4947920,5349240,5750560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3647440,4028440,4500880,4947920,5349240,5750560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3647440,4028440,4500880,4947920,5349240,5750560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3647440,4028440,4500880,4947920,5349240,5750560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3647440,4028440,4500880,4947920,5349240,5750560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3647440,4028440,4500880,4947920,5349240,5750560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3647440,4028440,4500880,4947920,5349240,5750560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3647440,4028440,4500880,4947920,5349240,5750560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3647440,4028440,4500880,4947920,5349240,5750560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3647440,4028440,4500880,4947920,5349240,5750560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3647440,4028440,4500880,4947920,5349240,5750560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3647440,4028440,4500880,4947920,5349240,5750560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.S.R.(Russia)(d),UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3647440,4028440,4500880,4947920,5349240,5750560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,


Algeria,DZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702554.856,618693.2,757936,751840,605536,605353.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,EGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527180.048,484103.68,534664.92,646649.456,614680,599440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

FrenchWestAfrica,MRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21396.96,45817.536,5486.4,5486.4,5283.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FrenchWestAfrica,SEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21396.96,45817.536,5486.4,5486.4,5283.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FrenchWestAfrica,MLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21396.96,45817.536,5486.4,5486.4,5283.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
